Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Pollution_Level
669661,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Annual Average 2020,2020-01-01,6,None,Good
874404,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2023,2023-06-01,9,None,Good
669698,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Summer 2020,2020-06-01,7,None,Good
605802,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Summer 2018,2018-06-01,9,None,Good
547494,365,Fine particles (PM 2.5),mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2017,2017-06-01,9,None,Good
874585,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2022-23,2022-12-01,6,None,Good
334127,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2015,2015-06-01,9,None,Good
334094,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2015,2015-06-01,10,None,Good
649856,365,Fine particles (PM 2.5),mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2019,2019-06-01,7,None,Good
649793,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Summer 2019,2019-06-01,7,None,Good
669708,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Winter 2019-20,2019-12-01,6,None,Good
605836,365,Fine particles (PM 2.5),mcg/m3,UHF34,301,Washington Heights,Winter 2017-18,2017-12-01,8,None,Good
605794,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Winter 2017-18,2017-12-01,8,None,Good
649792,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2019,2019-01-01,6,None,Good
605803,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Winter 2017-18,2017-12-01,10,None,Good
649801,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Annual Average 2019,2019-01-01,8,None,Good
823408,365,Fine particles (PM 2.5),mcg/m3,UHF34,301,Washington Heights,Annual Average 2022,2022-01-01,6,None,Good
649834,365,Fine particles (PM 2.5),mcg/m3,UHF34,301,Washington Heights,Annual Average 2019,2019-01-01,7,None,Good
742180,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2020-21,2020-12-01,7,None,Good
816964,644,Annual vehicle miles traveled (cars),per square mile,UHF42,302,Central Harlem - Morningside Heights,2019,2019-01-01,100,None,Moderate
816992,644,Annual vehicle miles traveled (cars),per square mile,UHF42,406,Fresh Meadows,2019,2019-01-01,73,None,Moderate
827878,659,Asthma emergency departments visits due to Ozone,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2017-2019,2017-01-01,31,None,Good
411016,365,Fine particles (PM 2.5),mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2016,2015-12-31,8,None,Good
547426,365,Fine particles (PM 2.5),mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2017,2017-01-01,7,None,Good
547373,365,Fine particles (PM 2.5),mcg/m3,UHF42,102,Northeast Bronx,Winter 2016-17,2016-12-01,8,None,Good
547526,365,Fine particles (PM 2.5),mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2016-17,2016-12-01,7,None,Good
410760,365,Fine particles (PM 2.5),mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2016,2016-06-01,9,None,Good
410739,365,Fine particles (PM 2.5),mcg/m3,UHF42,102,Northeast Bronx,Summer 2016,2016-06-01,7,None,Good
742219,365,Fine particles (PM 2.5),mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2020-21,2020-12-01,6,None,Good
742407,365,Fine particles (PM 2.5),mcg/m3,CD,105,Midtown (CD5),Annual Average 2021,2021-01-01,8,None,Good
649906,365,Fine particles (PM 2.5),mcg/m3,CD,105,Midtown (CD5),Annual Average 2019,2019-01-01,11,None,Good
412013,386,Ozone (O3),ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2016,2016-06-01,31,None,Good
605808,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2018,2018-06-01,8,None,Good
547514,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,2016-12-01,7,None,Good
605841,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Summer 2018,2018-06-01,8,None,Good
669659,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Summer 2020,2020-06-01,7,None,Good
547503,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2017,2017-06-01,9,None,Good
669701,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2020,2020-06-01,7,None,Good
547505,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2016-17,2016-12-01,8,None,Good
547512,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2017,2017-06-01,9,None,Good
334133,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Summer 2015,2015-06-01,10,None,Good
874570,365,Fine particles (PM 2.5),mcg/m3,UHF34,403,Flushing - Clearview,Winter 2022-23,2022-12-01,6,None,Good
874412,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01,6,None,Good
874414,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2023,2023-01-01,6,None,Good
669702,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2019-20,2019-12-01,7,None,Good
823399,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Annual Average 2022,2022-01-01,6,None,Good
823447,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2022,2022-01-01,6,None,Good
605800,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2017-18,2017-12-01,8,None,Good
605809,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2017-18,2017-12-01,8,None,Good
649807,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,2019-01-01,6,None,Good
742201,365,Fine particles (PM 2.5),mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2020-21,2020-12-01,6,None,Good
742147,365,Fine particles (PM 2.5),mcg/m3,Borough,1,Bronx,Winter 2020-21,2020-12-01,6,None,Good
410721,365,Fine particles (PM 2.5),mcg/m3,Borough,1,Bronx,Summer 2016,2016-06-01,8,None,Good
827500,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2017-2019,2017-01-01,11,None,Good
742401,365,Fine particles (PM 2.5),mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2021,2021-01-01,7,None,Good
742437,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2021,2021-01-01,6,None,Good
823523,365,Fine particles (PM 2.5),mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2022,2022-01-01,5,None,Good
649939,365,Fine particles (PM 2.5),mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2019,2019-01-01,7,None,Good
823481,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2022,2022-01-01,6,None,Good
649975,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Annual Average 2019,2019-01-01,7,None,Good
743684,386,Ozone (O3),ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2021,2021-06-01,28,None,Good
743679,386,Ozone (O3),ppb,UHF34,202,Downtown - Heights - Slope,Summer 2021,2021-06-01,28,None,Good
412019,386,Ozone (O3),ppb,UHF42,308,Greenwich Village - SoHo,Summer 2016,2016-06-01,30,None,Good
412007,386,Ozone (O3),ppb,UHF42,207,East Flatbush - Flatbush,Summer 2016,2016-06-01,33,None,Good
411989,386,Ozone (O3),ppb,Borough,1,Bronx,Summer 2016,2016-06-01,33,None,Good
411997,386,Ozone (O3),ppb,UHF42,104,Pelham - Throgs Neck,Summer 2016,2016-06-01,33,None,Good
670929,386,Ozone (O3),ppb,UHF34,205,Sunset Park,Summer 2020,2020-06-01,28,None,Good
605280,386,Ozone (O3),ppb,UHF34,205,Sunset Park,Summer 2018,2018-06-01,29,None,Good
828160,652,Cardiac and respiratory deaths due to Ozone,"per 100,000",UHF42,104,Pelham - Throgs Neck,2017-2019,2017-01-01,5,None,Good
828198,652,Cardiac and respiratory deaths due to Ozone,"per 100,000",UHF42,504,South Beach - Tottenville,2017-2019,2017-01-01,7,None,Good
547462,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2017,2017-01-01,7,None,Good
669773,365,Fine particles (PM 2.5),mcg/m3,UHF42,304,Upper West Side,Summer 2020,2020-06-01,7,None,Good
605727,365,Fine particles (PM 2.5),mcg/m3,UHF42,304,Upper West Side,Summer 2018,2018-06-01,9,None,Good
605694,365,Fine particles (PM 2.5),mcg/m3,UHF42,204,East New York,Summer 2018,2018-06-01,8,None,Good
547463,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2016-17,2016-12-01,7,None,Good
547461,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2017,2017-06-01,8,None,Good
825703,375,Nitrogen dioxide (NO2),ppb,UHF42,404,Bayside - Little Neck,Summer 2022,2022-06-01,10,None,Good
825787,375,Nitrogen dioxide (NO2),ppb,UHF42,104,Pelham - Throgs Neck,Summer 2022,2022-06-01,11,None,Good
336641,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Summer 2015,2015-06-01,14,None,Good
877010,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Annual Average 2023,2023-01-01,19,None,Good
877012,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Winter 2022-23,2022-12-01,24,None,Good
825766,375,Nitrogen dioxide (NO2),ppb,UHF42,204,East New York,Summer 2022,2022-06-01,10,None,Good
602766,375,Nitrogen dioxide (NO2),ppb,UHF42,304,Upper West Side,Summer 2018,2018-06-01,18,None,Good
667161,375,Nitrogen dioxide (NO2),ppb,UHF42,211,Williamsburg - Bushwick,Summer 2020,2020-06-01,13,None,Good
602754,375,Nitrogen dioxide (NO2),ppb,UHF42,211,Williamsburg - Bushwick,Summer 2018,2018-06-01,15,None,Good
549769,375,Nitrogen dioxide (NO2),ppb,UHF42,104,Pelham - Throgs Neck,Summer 2017,2017-06-01,14,None,Good
549771,375,Nitrogen dioxide (NO2),ppb,UHF42,104,Pelham - Throgs Neck,Winter 2016-17,2016-12-01,25,None,Good
878144,386,Ozone (O3),ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01,43,None,Good
816865,643,Annual vehicle miles traveled,per square mile,UHF42,211,Williamsburg - Bushwick,2019,2019-01-01,49,None,Good
605842,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Winter 2017-18,2017-12-01,8,None,Good
649840,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Annual Average 2019,2019-01-01,7,None,Good
823432,365,Fine particles (PM 2.5),mcg/m3,UHF34,204,East New York,Annual Average 2022,2022-01-01,5,None,Good
649798,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Annual Average 2019,2019-01-01,6,None,Good
742210,365,Fine particles (PM 2.5),mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2020-21,2020-12-01,6,None,Good
410772,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Summer 2016,2016-06-01,8,None,Good
410771,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Winter 2015-16,2015-12-01,8,None,Good
827502,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2017-2019,2017-01-01,12,None,Good
743682,386,Ozone (O3),ppb,UHF34,103,Fordham - Bronx Pk,Summer 2021,2021-06-01,29,None,Good
649933,365,Fine particles (PM 2.5),mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2019,2019-01-01,7,None,Good
743666,386,Ozone (O3),ppb,UHF34,304,Upper West Side,Summer 2021,2021-06-01,27,None,Good
743678,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2021,2021-06-01,30,None,Good
817082,644,Annual vehicle miles traveled (cars),per square mile,CD,312,Borough Park (CD12),2019,2019-01-01,67,None,Moderate
817118,644,Annual vehicle miles traveled (cars),per square mile,CD,412,Jamaica and Hollis (CD12),2019,2019-01-01,36,None,Good
817114,644,Annual vehicle miles traveled (cars),per square mile,CD,410,South Ozone Park and Howard Beach (CD10),2019,2019-01-01,73,None,Moderate
410994,365,Fine particles (PM 2.5),mcg/m3,CD,110,Central Harlem (CD10),Summer 2016,2016-06-01,8,None,Good
742420,365,Fine particles (PM 2.5),mcg/m3,CD,110,Central Harlem (CD10),Winter 2020-21,2020-12-01,6,None,Good
410988,365,Fine particles (PM 2.5),mcg/m3,CD,108,Upper East Side (CD8),Summer 2016,2016-06-01,9,None,Good
410987,365,Fine particles (PM 2.5),mcg/m3,CD,108,Upper East Side (CD8),Winter 2015-16,2015-12-01,9,None,Good
817002,644,Annual vehicle miles traveled (cars),per square mile,UHF42,501,Port Richmond,2019,2019-01-01,14,None,Good
411036,365,Fine particles (PM 2.5),mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2016,2016-06-01,7,None,Good
547389,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Summer 2017,2017-06-01,10,None,Good
547368,365,Fine particles (PM 2.5),mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2017,2017-06-01,9,None,Good
874382,365,Fine particles (PM 2.5),mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Winter 2022-23,2022-12-01,5,None,Good
874384,365,Fine particles (PM 2.5),mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2023,2023-01-01,6,None,Good
874376,365,Fine particles (PM 2.5),mcg/m3,UHF34,211,Williamsburg - Bushwick,Winter 2022-23,2022-12-01,6,None,Good
823411,365,Fine particles (PM 2.5),mcg/m3,UHF34,211,Williamsburg - Bushwick,Annual Average 2022,2022-01-01,6,None,Good
742195,365,Fine particles (PM 2.5),mcg/m3,UHF42,205,Sunset Park,Winter 2020-21,2020-12-01,7,None,Good
742189,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2020-21,2020-12-01,6,None,Good
410795,365,Fine particles (PM 2.5),mcg/m3,UHF42,303,East Harlem,Winter 2015-16,2015-12-01,8,None,Good
827490,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2017-2019,2017-01-01,13,None,Good
827518,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2017-2019,2017-01-01,7,None,Good
547609,365,Fine particles (PM 2.5),mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2017,2017-01-01,9,None,Good
823496,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2022,2022-01-01,6,None,Good
605911,365,Fine particles (PM 2.5),mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2017-18,2017-12-01,10,None,Good
823490,365,Fine particles (PM 2.5),mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2022,2022-01-01,6,None,Good
823207,365,Fine particles (PM 2.5),mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2022,2022-01-01,7,None,Good
412014,386,Ozone (O3),ppb,UHF42,303,East Harlem,Summer 2016,2016-06-01,31,None,Good
412024,386,Ozone (O3),ppb,UHF42,403,Flushing - Clearview,Summer 2016,2016-06-01,33,None,Good
412000,386,Ozone (O3),ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2016,2016-06-01,33,None,Good
743623,386,Ozone (O3),ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2021,2021-06-01,29,None,Good
823338,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Winter 2021-22,2021-12-01,6,None,Good
649653,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Winter 2018-19,2018-12-01,7,None,Good
874371,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Summer 2023,2023-06-01,8,None,Good
649683,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2018-19,2018-12-01,8,None,Good
669850,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Annual Average 2020,2020-01-01,6,None,Good
669665,365,Fine particles (PM 2.5),mcg/m3,UHF34,301,Washington Heights,Summer 2020,2020-06-01,7,None,Good
823337,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Summer 2022,2022-06-01,6,None,Good
649735,365,Fine particles (PM 2.5),mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2019,2019-01-01,10,None,Good
605707,365,Fine particles (PM 2.5),mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2017-18,2017-12-01,7,None,Good
823282,365,Fine particles (PM 2.5),mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2022,2022-01-01,5,None,Good
605650,365,Fine particles (PM 2.5),mcg/m3,Borough,1,Bronx,Winter 2017-18,2017-12-01,8,None,Good
649651,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Annual Average 2019,2019-01-01,6,None,Good
743635,386,Ozone (O3),ppb,CD,203,Morrisania and Crotona (CD3),Summer 2021,2021-06-01,29,None,Good
412051,386,Ozone (O3),ppb,UHF34,301,Washington Heights,Summer 2016,2016-06-01,31,None,Good
826333,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Summer 2022,2022-06-01,8,None,Good
826994,386,Ozone (O3),ppb,CD,413,Queens Village (CD13),Summer 2022,2022-06-01,34,None,Good
827010,386,Ozone (O3),ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,2022-06-01,36,None,Good
826340,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2022,2022-01-01,13,None,Good
603043,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Winter 2017-18,2017-12-01,18,None,Good
826334,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Annual Average 2022,2022-01-01,12,None,Good
606002,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Annual Average 2018,2018-01-01,6,None,Good
411082,365,Fine particles (PM 2.5),mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2016,2015-12-31,6,None,Good
823509,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Winter 2021-22,2021-12-01,6,None,Good
742508,365,Fine particles (PM 2.5),mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2021,2021-06-01,7,None,Good
817334,645,Annual vehicle miles traveled (trucks),per square mile,CD,413,Queens Village (CD13),2019,2019-01-01,1,None,Good
669842,365,Fine particles (PM 2.5),mcg/m3,Borough,4,Queens,Summer 2020,2020-06-01,6,None,Good
410889,365,Fine particles (PM 2.5),mcg/m3,UHF34,206,Borough Park,Summer 2016,2016-06-01,8,None,Good
549325,386,Ozone (O3),ppb,Borough,4,Queens,Summer 2017,2017-06-01,30,None,Good
547363,365,Fine particles (PM 2.5),mcg/m3,Borough,4,Queens,Annual Average 2017,2017-01-01,7,None,Good
817120,644,Annual vehicle miles traveled (cars),per square mile,CD,413,Queens Village (CD13),2019,2019-01-01,72,None,Moderate
817088,644,Annual vehicle miles traveled (cars),per square mile,CD,315,Sheepshead Bay (CD15),2019,2019-01-01,52,None,Moderate
817084,644,Annual vehicle miles traveled (cars),per square mile,CD,313,Coney Island (CD13),2019,2019-01-01,39,None,Good
669613,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2020,2020-01-01,6,None,Good
412053,386,Ozone (O3),ppb,UHF34,303,East Harlem,Summer 2016,2016-06-01,31,None,Good
412010,386,Ozone (O3),ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2016,2016-06-01,35,None,Good
743648,386,Ozone (O3),ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2021,2021-06-01,27,None,Good
742153,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Winter 2020-21,2020-12-01,7,None,Good
823311,365,Fine particles (PM 2.5),mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2021-22,2021-12-01,7,None,Good
605699,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Annual Average 2018,2018-01-01,6,None,Good
669802,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Annual Average 2020,2020-01-01,5,None,Good
874323,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Summer 2023,2023-06-01,8,None,Good
823289,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Summer 2022,2022-06-01,6,None,Good
605746,365,Fine particles (PM 2.5),mcg/m3,UHF42,310,Lower Manhattan,Winter 2017-18,2017-12-01,10,None,Good
649744,365,Fine particles (PM 2.5),mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2019,2019-01-01,8,None,Good
823276,365,Fine particles (PM 2.5),mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2022,2022-01-01,5,None,Good
605713,365,Fine particles (PM 2.5),mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2017-18,2017-12-01,7,None,Good
605656,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Winter 2017-18,2017-12-01,9,None,Good
743637,386,Ozone (O3),ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2021,2021-06-01,28,None,Good
412086,386,Ozone (O3),ppb,CD,204,Highbridge and Concourse (CD4),Summer 2016,2016-06-01,32,None,Good
412098,386,Ozone (O3),ppb,CD,304,Bushwick (CD4),Summer 2016,2016-06-01,33,None,Good
740934,375,Nitrogen dioxide (NO2),ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2021,2021-01-01,16,None,Good
741246,375,Nitrogen dioxide (NO2),ppb,CD,317,East Flatbush (CD17),Annual Average 2021,2021-01-01,16,None,Good
878189,386,Ozone (O3),ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2023,2023-06-01,31,None,Good
876987,375,Nitrogen dioxide (NO2),ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01,13,None,Good
827520,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,407,Southwest Queens,2017-2019,2017-01-01,10,None,Good
827499,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2017-2019,2017-01-01,11,None,Good
412042,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2016,2016-06-01,32,None,Good
743714,386,Ozone (O3),ppb,UHF42,206,Borough Park,Summer 2021,2021-06-01,30,None,Good
741165,375,Nitrogen dioxide (NO2),ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2021,2021-01-01,19,None,Good
550028,375,Nitrogen dioxide (NO2),ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2017,2017-01-01,21,None,Good
412084,386,Ozone (O3),ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2016,2016-06-01,33,None,Good
412095,386,Ozone (O3),ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,2016-06-01,32,None,Good
878202,386,Ozone (O3),ppb,UHF34,104,Pelham - Throgs Neck,Summer 2023,2023-06-01,34,None,Good
878199,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01,36,None,Good
878184,386,Ozone (O3),ppb,UHF34,403,Flushing - Clearview,Summer 2023,2023-06-01,36,None,Good
878187,386,Ozone (O3),ppb,UHF34,304,Upper West Side,Summer 2023,2023-06-01,29,None,Good
877008,375,Nitrogen dioxide (NO2),ppb,UHF34,204,East New York,Summer 2023,2023-06-01,13,None,Good
643455,375,Nitrogen dioxide (NO2),ppb,UHF34,104,Pelham - Throgs Neck,Winter 2018-19,2018-12-01,20,None,Good
877041,375,Nitrogen dioxide (NO2),ppb,UHF34,304,Upper West Side,Summer 2023,2023-06-01,15,None,Good
605289,386,Ozone (O3),ppb,UHF34,303,East Harlem,Summer 2018,2018-06-01,28,None,Good
827498,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,206,Borough Park,2017-2019,2017-01-01,10,None,Good
827522,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",UHF42,409,Southeast Queens,2017-2019,2017-01-01,6,None,Good
549390,386,Ozone (O3),ppb,UHF34,403,Flushing - Clearview,Summer 2017,2017-06-01,30,None,Good
549375,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2017,2017-06-01,29,None,Good
605278,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2018,2018-06-01,30,None,Good
336623,375,Nitrogen dioxide (NO2),ppb,UHF34,103,Fordham - Bronx Pk,Summer 2015,2015-06-01,16,None,Good
876992,375,Nitrogen dioxide (NO2),ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2023,2023-01-01,15,None,Good
876994,375,Nitrogen dioxide (NO2),ppb,UHF34,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01,18,None,Good
643454,375,Nitrogen dioxide (NO2),ppb,UHF34,104,Pelham - Throgs Neck,Summer 2019,2019-06-01,12,None,Good
667328,375,Nitrogen dioxide (NO2),ppb,UHF34,104,Pelham - Throgs Neck,Winter 2019-20,2019-12-01,22,None,Good
643496,375,Nitrogen dioxide (NO2),ppb,UHF34,303,East Harlem,Summer 2019,2019-06-01,16,None,Good
667412,375,Nitrogen dioxide (NO2),ppb,UHF34,303,East Harlem,Winter 2019-20,2019-12-01,26,None,Good
336638,375,Nitrogen dioxide (NO2),ppb,UHF34,204,East New York,Summer 2015,2015-06-01,13,None,Good
877009,375,Nitrogen dioxide (NO2),ppb,UHF34,204,East New York,Winter 2022-23,2022-12-01,22,None,Good
650966,386,Ozone (O3),ppb,UHF34,103,Fordham - Bronx Pk,Summer 2019,2019-06-01,29,None,Good
338241,386,Ozone (O3),ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2015,2015-06-01,26,None,Good
338220,386,Ozone (O3),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2015,2015-06-01,31,None,Good
643495,375,Nitrogen dioxide (NO2),ppb,UHF34,303,East Harlem,Annual Average 2019,2019-01-01,19,None,Good
643462,375,Nitrogen dioxide (NO2),ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,2019-01-01,17,None,Good
